day,insightTrafficSourceType,views,estimatedMinutesWatched
2024-04-22,YT_OTHER_PAGE,22,115
2024-04-22,EXT_URL,51,204
2024-04-22,END_SCREEN,1,0
2024-04-23,NO_LINK_OTHER,12,28
2024-04-23,SUBSCRIBER,35,99
2024-04-23,YT_CHANNEL,1,0
2024-04-23,YT_SEARCH,229,846
2024-04-23,RELATED_VIDEO,15,42
2024-04-23,YT_OTHER_PAGE,23,167
2024-04-23,EXT_URL,58,138
2024-04-23,ANNOTATION,1,0
2024-04-23,PLAYLIST,1,0
2024-04-24,NO_LINK_OTHER,24,148
2024-04-24,SUBSCRIBER,21,26
2024-04-24,YT_CHANNEL,1,0
2024-04-24,YT_SEARCH,200,479
2024-04-24,RELATED_VIDEO,12,51
2024-04-24,YT_OTHER_PAGE,20,105
2024-04-24,EXT_URL,70,155
2024-04-25,NO_LINK_OTHER,12,31
2024-04-25,SUBSCRIBER,11,106
2024-04-25,YT_SEARCH,175,669
2024-04-25,RELATED_VIDEO,16,38
2024-04-25,YT_OTHER_PAGE,15,78
2024-04-25,EXT_URL,74,286
2024-04-25,PLAYLIST,1,26
2024-04-26,NO_LINK_OTHER,9,11
2024-04-26,SUBSCRIBER,18,75
2024-04-26,YT_CHANNEL,9,5
2024-04-26,YT_SEARCH,176,604
2024-04-26,RELATED_VIDEO,8,3
2024-04-26,YT_OTHER_PAGE,20,88
2024-04-26,EXT_URL,64,105
2024-04-26,PLAYLIST,1,2
2024-04-27,NO_LINK_OTHER,15,30
2024-04-27,SUBSCRIBER,15,82
2024-04-27,YT_CHANNEL,1,0
2024-04-27,YT_SEARCH,198,690
2024-04-27,RELATED_VIDEO,10,93
2024-04-27,YT_OTHER_PAGE,10,73
2024-04-27,EXT_URL,56,106
2024-04-28,NO_LINK_OTHER,11,17
2024-04-28,SUBSCRIBER,24,95
2024-04-28,YT_CHANNEL,1,3
2024-04-28,YT_SEARCH,181,502
2024-04-28,RELATED_VIDEO,10,14
2024-04-28,YT_OTHER_PAGE,20,68
2024-04-28,EXT_URL,54,78
2024-04-29,NO_LINK_OTHER,25,71
2024-04-29,SUBSCRIBER,27,64
2024-04-29,YT_CHANNEL,1,0
2024-04-29,YT_SEARCH,167,612
2024-04-29,RELATED_VIDEO,35,180
2024-04-29,YT_OTHER_PAGE,14,81
2024-04-29,EXT_URL,54,137
2024-04-29,PLAYLIST,1,0
2024-04-29,END_SCREEN,1,0
2024-04-30,NO_LINK_OTHER,8,22
2024-04-30,SUBSCRIBER,20,73
2024-04-30,YT_SEARCH,157,641
2024-04-30,RELATED_VIDEO,27,65
2024-04-30,YT_OTHER_PAGE,16,118
2024-04-30,EXT_URL,48,106
2024-04-30,END_SCREEN,1,0
2024-05-01,NO_LINK_OTHER,12,51
2024-05-01,SUBSCRIBER,18,35
2024-05-01,YT_SEARCH,204,761
2024-05-01,RELATED_VIDEO,16,81
2024-05-01,YT_OTHER_PAGE,32,138
2024-05-01,EXT_URL,56,64
2024-05-02,NO_LINK_OTHER,24,35
2024-05-02,SUBSCRIBER,22,140
2024-05-02,YT_CHANNEL,9,14
2024-05-02,YT_SEARCH,200,643
2024-05-02,RELATED_VIDEO,37,155
2024-05-02,YT_OTHER_PAGE,23,93
2024-05-02,EXT_URL,55,123
2024-05-03,NO_LINK_OTHER,15,60
2024-05-03,SUBSCRIBER,14,64
2024-05-03,YT_CHANNEL,1,0
2024-05-03,YT_SEARCH,150,543
2024-05-03,RELATED_VIDEO,11,133
2024-05-03,YT_OTHER_PAGE,17,112
2024-05-03,EXT_URL,50,160
2024-05-03,PLAYLIST,1,0
2024-05-04,NO_LINK_OTHER,14,23
2024-05-04,SUBSCRIBER,6,63
2024-05-04,YT_CHANNEL,3,0
2024-05-04,YT_SEARCH,133,402
2024-05-04,RELATED_VIDEO,15,59
2024-05-04,YT_OTHER_PAGE,17,85
2024-05-04,EXT_URL,51,122
2024-05-04,PLAYLIST,1,1
2024-05-04,END_SCREEN,1,0
2024-05-05,NO_LINK_OTHER,9,10
2024-05-05,SUBSCRIBER,8,49
2024-05-05,YT_SEARCH,138,432
2024-05-05,RELATED_VIDEO,23,33
2024-05-05,YT_OTHER_PAGE,21,84
2024-05-05,EXT_URL,40,58
2024-05-05,PLAYLIST,1,0
2024-05-05,END_SCREEN,1,0
2024-05-06,NO_LINK_OTHER,16,49
2024-05-06,SUBSCRIBER,17,87
2024-05-06,YT_CHANNEL,2,2
2024-05-06,YT_SEARCH,169,602
2024-05-06,RELATED_VIDEO,30,85
2024-05-06,YT_OTHER_PAGE,14,92
2024-05-06,EXT_URL,60,154
2024-05-06,PLAYLIST,2,34
2024-05-07,NO_LINK_OTHER,12,19
2024-05-07,SUBSCRIBER,16,58
2024-05-07,YT_CHANNEL,1,22
2024-05-07,YT_SEARCH,196,616
2024-05-07,RELATED_VIDEO,23,81
2024-05-07,YT_OTHER_PAGE,13,159
2024-05-07,EXT_URL,68,250
2024-05-08,NO_LINK_OTHER,16,25
2024-05-08,SUBSCRIBER,21,61
2024-05-08,YT_CHANNEL,1,0
2024-05-08,YT_SEARCH,196,760
2024-05-08,RELATED_VIDEO,26,83
2024-05-08,YT_OTHER_PAGE,19,93
2024-05-08,EXT_URL,58,174
2024-05-09,NO_LINK_OTHER,14,91
2024-05-09,SUBSCRIBER,25,94
2024-05-09,YT_CHANNEL,1,0
2024-05-09,YT_SEARCH,186,732
2024-05-09,RELATED_VIDEO,32,92
2024-05-09,YT_OTHER_PAGE,20,143
2024-05-09,EXT_URL,63,190
2024-05-09,END_SCREEN,1,0
2024-05-10,NO_LINK_OTHER,8,20
2024-05-10,SUBSCRIBER,16,42
2024-05-10,YT_SEARCH,137,535
2024-05-10,RELATED_VIDEO,26,19
2024-05-10,YT_OTHER_PAGE,12,56
2024-05-10,EXT_URL,48,169
2024-05-11,NO_LINK_OTHER,6,34
2024-05-11,SUBSCRIBER,17,27
2024-05-11,YT_SEARCH,145,439
2024-05-11,RELATED_VIDEO,28,36
2024-05-11,YT_OTHER_PAGE,29,153
2024-05-11,EXT_URL,60,142
2024-05-11,PLAYLIST,1,2
2024-05-11,END_SCREEN,2,0
2024-05-12,NO_LINK_OTHER,13,12
2024-05-12,SUBSCRIBER,26,58
2024-05-12,YT_SEARCH,165,418
2024-05-12,RELATED_VIDEO,32,72
2024-05-12,YT_OTHER_PAGE,18,80
2024-05-12,EXT_URL,59,95
2024-05-12,END_SCREEN,2,0
2024-05-13,NO_LINK_OTHER,18,73
2024-05-13,SUBSCRIBER,16,49
2024-05-13,YT_CHANNEL,1,0
2024-05-13,YT_SEARCH,263,1019
2024-05-13,RELATED_VIDEO,30,107
2024-05-13,YT_OTHER_PAGE,22,43
2024-05-13,EXT_URL,66,127
2024-05-14,NO_LINK_OTHER,19,89
2024-05-14,SUBSCRIBER,20,152
2024-05-14,YT_SEARCH,257,823
2024-05-14,RELATED_VIDEO,35,113
2024-05-14,YT_OTHER_PAGE,22,133
2024-05-14,EXT_URL,66,131
2024-05-14,PLAYLIST,1,2
2024-05-14,END_SCREEN,2,0
2024-05-15,NO_LINK_OTHER,13,71
2024-05-15,SUBSCRIBER,16,49
2024-05-15,YT_SEARCH,239,855
2024-05-15,RELATED_VIDEO,33,98
2024-05-15,YT_OTHER_PAGE,28,115
2024-05-15,EXT_URL,55,158
2024-05-15,PLAYLIST,2,28
2024-05-16,NO_LINK_OTHER,9,41
2024-05-16,SUBSCRIBER,41,104
2024-05-16,YT_CHANNEL,6,1
2024-05-16,YT_SEARCH,191,625
2024-05-16,RELATED_VIDEO,27,75
2024-05-16,YT_OTHER_PAGE,20,69
2024-05-16,EXT_URL,57,185
2024-05-17,NO_LINK_OTHER,6,33
2024-05-17,SUBSCRIBER,13,50
2024-05-17,YT_CHANNEL,1,3
2024-05-17,YT_SEARCH,154,573
2024-05-17,RELATED_VIDEO,14,24
2024-05-17,YT_OTHER_PAGE,14,38
2024-05-17,EXT_URL,44,119
2024-05-17,PLAYLIST,1,2
2024-05-17,END_SCREEN,2,0
2024-05-18,NO_LINK_OTHER,14,69
2024-05-18,SUBSCRIBER,29,233
2024-05-18,YT_CHANNEL,1,15
2024-05-18,YT_SEARCH,171,662
2024-05-18,RELATED_VIDEO,20,91
2024-05-18,YT_OTHER_PAGE,14,53
2024-05-18,EXT_URL,36,88
2024-05-18,END_SCREEN,3,0
2024-05-19,NO_LINK_OTHER,13,17
2024-05-19,SUBSCRIBER,17,77
2024-05-19,YT_CHANNEL,2,7
2024-05-19,YT_SEARCH,175,587
2024-05-19,RELATED_VIDEO,21,49
2024-05-19,YT_OTHER_PAGE,18,112
2024-05-19,EXT_URL,40,49
2024-05-20,NO_LINK_OTHER,20,116
2024-05-20,SUBSCRIBER,19,127
2024-05-20,YT_CHANNEL,6,1
2024-05-20,YT_SEARCH,186,761
2024-05-20,RELATED_VIDEO,23,136
2024-05-20,YT_OTHER_PAGE,25,42
2024-05-20,EXT_URL,43,92
2024-05-20,PLAYLIST,2,2
2024-05-20,END_SCREEN,1,0
2024-05-21,NO_LINK_OTHER,20,26
2024-05-21,SUBSCRIBER,15,156
2024-05-21,YT_SEARCH,186,628
2024-05-21,RELATED_VIDEO,26,158
2024-05-21,YT_OTHER_PAGE,32,144
2024-05-21,EXT_URL,39,95
2024-05-21,END_SCREEN,1,0
2024-05-22,NO_LINK_OTHER,13,29
2024-05-22,SUBSCRIBER,15,42
2024-05-22,YT_SEARCH,212,944
2024-05-22,RELATED_VIDEO,21,84
2024-05-22,YT_OTHER_PAGE,30,189
2024-05-22,EXT_URL,49,232
2024-05-23,NO_LINK_OTHER,22,110
2024-05-23,SUBSCRIBER,14,87
2024-05-23,YT_SEARCH,214,767
2024-05-23,RELATED_VIDEO,25,141
2024-05-23,YT_OTHER_PAGE,28,110
2024-05-23,EXT_URL,37,131
2024-05-23,PLAYLIST,1,1
2024-05-24,NO_LINK_OTHER,10,21
2024-05-24,SUBSCRIBER,18,61
2024-05-24,YT_CHANNEL,1,7
2024-05-24,YT_SEARCH,143,529
2024-05-24,RELATED_VIDEO,15,98
2024-05-24,YT_OTHER_PAGE,28,216
2024-05-24,EXT_URL,54,144
2024-05-24,END_SCREEN,1,0
2024-05-25,NO_LINK_OTHER,12,53
2024-05-25,SUBSCRIBER,25,199
2024-05-25,YT_CHANNEL,1,0
2024-05-25,YT_SEARCH,139,410
2024-05-25,RELATED_VIDEO,24,106
2024-05-25,YT_OTHER_PAGE,13,62
2024-05-25,EXT_URL,52,178
2024-05-25,END_SCREEN,1,0
2024-05-26,NO_LINK_OTHER,27,127
2024-05-26,SUBSCRIBER,28,93
2024-05-26,YT_CHANNEL,6,4
2024-05-26,YT_SEARCH,161,585
2024-05-26,RELATED_VIDEO,47,151
2024-05-26,YT_OTHER_PAGE,25,234
2024-05-26,EXT_URL,46,146
2024-05-26,END_SCREEN,1,0
2024-05-27,NO_LINK_OTHER,9,19
2024-05-27,SUBSCRIBER,10,50
2024-05-27,YT_CHANNEL,2,58
2024-05-27,YT_SEARCH,169,634
2024-05-27,RELATED_VIDEO,31,178
2024-05-27,YT_OTHER_PAGE,29,91
2024-05-27,EXT_URL,37,131
2024-05-28,NO_LINK_OTHER,27,43
2024-05-28,SUBSCRIBER,18,57
2024-05-28,YT_CHANNEL,3,0
2024-05-28,YT_SEARCH,192,776
2024-05-28,RELATED_VIDEO,28,117
2024-05-28,YT_OTHER_PAGE,25,134
2024-05-28,EXT_URL,57,277
2024-05-28,END_SCREEN,2,1
2024-05-29,NO_LINK_OTHER,16,60
2024-05-29,SUBSCRIBER,13,15
2024-05-29,YT_CHANNEL,1,0
2024-05-29,YT_SEARCH,185,723
2024-05-29,RELATED_VIDEO,41,306
2024-05-29,YT_OTHER_PAGE,23,88
2024-05-29,EXT_URL,58,133
2024-05-30,NO_LINK_OTHER,17,67
2024-05-30,SUBSCRIBER,20,36
2024-05-30,YT_SEARCH,188,665
2024-05-30,RELATED_VIDEO,40,228
2024-05-30,YT_OTHER_PAGE,16,51
2024-05-30,EXT_URL,40,109
2024-05-31,NO_LINK_OTHER,13,24
2024-05-31,SUBSCRIBER,20,100
2024-05-31,YT_CHANNEL,3,4
2024-05-31,YT_SEARCH,148,585
2024-05-31,RELATED_VIDEO,22,50
2024-05-31,YT_OTHER_PAGE,25,140
2024-05-31,EXT_URL,34,51
2024-06-01,NO_LINK_OTHER,16,49
2024-06-01,SUBSCRIBER,28,157
2024-06-01,YT_CHANNEL,1,1
2024-06-01,YT_SEARCH,146,496
2024-06-01,RELATED_VIDEO,24,102
2024-06-01,YT_OTHER_PAGE,29,89
2024-06-01,EXT_URL,34,130
2024-06-02,NO_LINK_OTHER,14,32
2024-06-02,SUBSCRIBER,14,31
2024-06-02,YT_CHANNEL,1,0
2024-06-02,YT_SEARCH,170,597
2024-06-02,RELATED_VIDEO,23,151
2024-06-02,YT_OTHER_PAGE,21,26
2024-06-02,EXT_URL,41,106
2024-06-02,PLAYLIST,1,1
2024-06-02,END_SCREEN,2,0
2024-06-03,NO_LINK_OTHER,19,49
2024-06-03,SUBSCRIBER,26,48
2024-06-03,YT_SEARCH,185,870
2024-06-03,RELATED_VIDEO,40,297
2024-06-03,YT_OTHER_PAGE,24,120
2024-06-03,EXT_URL,52,123
2024-06-03,PLAYLIST,3,1
2024-06-03,END_SCREEN,1,0
2024-06-04,NO_LINK_OTHER,17,17
2024-06-04,SUBSCRIBER,17,70
2024-06-04,YT_CHANNEL,3,10
2024-06-04,YT_SEARCH,183,703
2024-06-04,RELATED_VIDEO,35,199
2024-06-04,YT_OTHER_PAGE,11,99
2024-06-04,EXT_URL,57,181
2024-06-04,END_SCREEN,2,0
2024-06-05,NO_LINK_OTHER,13,43
2024-06-05,SUBSCRIBER,23,87
2024-06-05,YT_CHANNEL,1,0
2024-06-05,YT_SEARCH,191,802
2024-06-05,RELATED_VIDEO,37,76
2024-06-05,YT_OTHER_PAGE,13,75
2024-06-05,EXT_URL,43,153
2024-06-05,PLAYLIST,1,8
2024-06-06,NO_LINK_OTHER,14,77
2024-06-06,SUBSCRIBER,21,148
2024-06-06,YT_SEARCH,183,676
2024-06-06,RELATED_VIDEO,36,272
2024-06-06,YT_OTHER_PAGE,17,73
2024-06-06,EXT_URL,62,158
2024-06-06,END_SCREEN,1,0
2024-06-07,NO_LINK_OTHER,20,87
2024-06-07,SUBSCRIBER,19,66
2024-06-07,YT_CHANNEL,4,22
2024-06-07,YT_SEARCH,158,665
2024-06-07,RELATED_VIDEO,34,228
2024-06-07,YT_OTHER_PAGE,21,75
2024-06-07,EXT_URL,57,81
2024-06-07,PLAYLIST,1,2
2024-06-07,END_SCREEN,1,0
2024-06-08,NO_LINK_OTHER,15,30
2024-06-08,SUBSCRIBER,25,51
2024-06-08,YT_CHANNEL,2,0
2024-06-08,YT_SEARCH,128,511
2024-06-08,RELATED_VIDEO,24,111
2024-06-08,YT_OTHER_PAGE,31,129
2024-06-08,EXT_URL,45,119
2024-06-08,PLAYLIST,1,1
2024-06-08,END_SCREEN,2,0
2024-06-09,NO_LINK_OTHER,17,39
2024-06-09,SUBSCRIBER,19,39
2024-06-09,YT_CHANNEL,1,0
2024-06-09,YT_SEARCH,129,472
2024-06-09,RELATED_VIDEO,21,136
2024-06-09,YT_OTHER_PAGE,12,35
2024-06-09,EXT_URL,77,222
2024-06-10,NO_LINK_OTHER,32,217
2024-06-10,SUBSCRIBER,20,81
2024-06-10,YT_SEARCH,139,568
2024-06-10,RELATED_VIDEO,28,148
2024-06-10,YT_OTHER_PAGE,21,90
2024-06-10,EXT_URL,50,99
2024-06-10,PLAYLIST,1,0
2024-06-11,NO_LINK_OTHER,17,52
2024-06-11,SUBSCRIBER,16,34
2024-06-11,YT_CHANNEL,1,4
2024-06-11,YT_SEARCH,176,580
2024-06-11,RELATED_VIDEO,18,39
2024-06-11,YT_OTHER_PAGE,31,200
2024-06-11,EXT_URL,55,167
2024-06-12,NO_LINK_OTHER,13,73
2024-06-12,SUBSCRIBER,21,86
2024-06-12,YT_SEARCH,154,614
2024-06-12,RELATED_VIDEO,26,55
2024-06-12,YT_OTHER_PAGE,15,109
2024-06-12,EXT_URL,57,181
2024-06-13,NO_LINK_OTHER,17,144
2024-06-13,SUBSCRIBER,15,46
2024-06-13,YT_SEARCH,148,649
2024-06-13,RELATED_VIDEO,28,210
2024-06-13,YT_OTHER_PAGE,23,146
2024-06-13,EXT_URL,68,257
2024-06-14,NO_LINK_OTHER,8,60
2024-06-14,SUBSCRIBER,12,50
2024-06-14,YT_CHANNEL,1,1
2024-06-14,YT_SEARCH,119,442
2024-06-14,RELATED_VIDEO,26,87
2024-06-14,YT_OTHER_PAGE,17,132
2024-06-14,EXT_URL,42,131
2024-06-15,NO_LINK_OTHER,2,0
2024-06-15,SUBSCRIBER,10,10
2024-06-15,YT_CHANNEL,2,25
2024-06-15,YT_SEARCH,91,357
2024-06-15,RELATED_VIDEO,17,104
2024-06-15,YT_OTHER_PAGE,18,31
2024-06-15,EXT_URL,42,159
2024-06-15,END_SCREEN,1,0
2024-06-16,NO_LINK_OTHER,8,16
2024-06-16,SUBSCRIBER,15,28
2024-06-16,YT_CHANNEL,1,1
2024-06-16,YT_SEARCH,92,332
2024-06-16,RELATED_VIDEO,18,25
2024-06-16,YT_OTHER_PAGE,12,18
2024-06-16,EXT_URL,29,36
2024-06-17,NO_LINK_OTHER,9,38
2024-06-17,SUBSCRIBER,15,90
2024-06-17,YT_SEARCH,105,351
2024-06-17,RELATED_VIDEO,16,165
2024-06-17,YT_OTHER_PAGE,13,94
2024-06-17,EXT_URL,55,260
2024-06-18,NO_LINK_OTHER,13,22
2024-06-18,SUBSCRIBER,14,98
2024-06-18,YT_SEARCH,144,443
2024-06-18,RELATED_VIDEO,22,177
2024-06-18,YT_OTHER_PAGE,13,79
2024-06-18,EXT_URL,46,64
2024-06-19,NO_LINK_OTHER,11,13
2024-06-19,SUBSCRIBER,15,40
2024-06-19,YT_SEARCH,145,561
2024-06-19,RELATED_VIDEO,25,202
2024-06-19,YT_OTHER_PAGE,16,53
2024-06-19,EXT_URL,55,151
2024-06-20,NO_LINK_OTHER,20,155
2024-06-20,SUBSCRIBER,19,68
2024-06-20,YT_CHANNEL,2,0
2024-06-20,YT_SEARCH,151,661
2024-06-20,RELATED_VIDEO,26,90
2024-06-20,YT_OTHER_PAGE,15,98
2024-06-20,EXT_URL,47,239
2024-06-20,END_SCREEN,1,0
2024-06-21,NO_LINK_OTHER,14,45
2024-06-21,SUBSCRIBER,10,102
2024-06-21,YT_SEARCH,119,383
2024-06-21,RELATED_VIDEO,31,207
2024-06-21,YT_OTHER_PAGE,15,44
2024-06-21,EXT_URL,45,71
2024-06-22,NO_LINK_OTHER,10,26
2024-06-22,SUBSCRIBER,12,118
2024-06-22,YT_SEARCH,133,577
2024-06-22,RELATED_VIDEO,28,258
2024-06-22,YT_OTHER_PAGE,16,34
2024-06-22,EXT_URL,47,131
2024-06-22,END_SCREEN,1,0
2024-06-23,NO_LINK_OTHER,11,23
2024-06-23,SUBSCRIBER,16,51
2024-06-23,YT_SEARCH,152,534
2024-06-23,RELATED_VIDEO,19,67
2024-06-23,YT_OTHER_PAGE,14,47
2024-06-23,EXT_URL,37,83
2024-06-24,NO_LINK_OTHER,7,50
2024-06-24,SUBSCRIBER,31,214
2024-06-24,YT_CHANNEL,1,0
2024-06-24,YT_SEARCH,147,586
2024-06-24,RELATED_VIDEO,23,110
2024-06-24,YT_OTHER_PAGE,20,39
2024-06-24,EXT_URL,52,171
2024-06-25,NO_LINK_OTHER,6,20
2024-06-25,SUBSCRIBER,16,169
2024-06-25,YT_SEARCH,166,714
2024-06-25,RELATED_VIDEO,24,152
2024-06-25,YT_OTHER_PAGE,15,114
2024-06-25,EXT_URL,52,100
2024-06-26,NO_LINK_OTHER,4,130
2024-06-26,SUBSCRIBER,16,65
2024-06-26,YT_CHANNEL,1,0
2024-06-26,YT_SEARCH,159,609
2024-06-26,RELATED_VIDEO,29,95
2024-06-26,YT_OTHER_PAGE,25,192
2024-06-26,EXT_URL,65,190
2024-06-27,NO_LINK_OTHER,8,82
2024-06-27,SUBSCRIBER,12,39
2024-06-27,YT_SEARCH,113,351
2024-06-27,RELATED_VIDEO,29,175
2024-06-27,YT_OTHER_PAGE,22,41
2024-06-27,EXT_URL,55,208
2024-06-28,NO_LINK_OTHER,4,23
2024-06-28,SUBSCRIBER,20,37
2024-06-28,YT_CHANNEL,3,0
2024-06-28,YT_SEARCH,104,515
2024-06-28,RELATED_VIDEO,28,286
2024-06-28,YT_OTHER_PAGE,12,32
2024-06-28,EXT_URL,40,92
2024-06-28,PLAYLIST,1,1
2024-06-28,END_SCREEN,2,0
2024-06-29,NO_LINK_OTHER,11,53
2024-06-29,SUBSCRIBER,10,35
2024-06-29,YT_CHANNEL,3,1
2024-06-29,YT_SEARCH,125,331
2024-06-29,RELATED_VIDEO,20,116
2024-06-29,YT_OTHER_PAGE,13,45
2024-06-29,EXT_URL,33,43
2024-06-29,PLAYLIST,1,0
2024-06-29,END_SCREEN,2,1
2024-06-30,NO_LINK_OTHER,8,35
2024-06-30,SUBSCRIBER,13,31
2024-06-30,YT_CHANNEL,1,0
2024-06-30,YT_SEARCH,136,530
2024-06-30,RELATED_VIDEO,26,106
2024-06-30,YT_OTHER_PAGE,16,99
2024-06-30,EXT_URL,30,145
2024-06-30,PLAYLIST,1,9
2024-07-01,NO_LINK_OTHER,16,40
2024-07-01,SUBSCRIBER,24,129
2024-07-01,YT_SEARCH,138,383
2024-07-01,RELATED_VIDEO,23,285
2024-07-01,YT_OTHER_PAGE,23,67
2024-07-01,EXT_URL,53,256
2024-07-02,NO_LINK_OTHER,10,24
2024-07-02,SUBSCRIBER,18,79
2024-07-02,YT_CHANNEL,1,0
2024-07-02,YT_SEARCH,163,686
2024-07-02,RELATED_VIDEO,25,64
2024-07-02,YT_OTHER_PAGE,18,60
2024-07-02,EXT_URL,45,125
2024-07-03,NO_LINK_OTHER,12,11
2024-07-03,SUBSCRIBER,14,134
2024-07-03,YT_SEARCH,125,502
2024-07-03,RELATED_VIDEO,23,265
2024-07-03,YT_OTHER_PAGE,10,87
2024-07-03,EXT_URL,46,79
2024-07-03,END_SCREEN,1,0
2024-07-04,NO_LINK_OTHER,15,90
2024-07-04,SUBSCRIBER,20,91
2024-07-04,YT_SEARCH,137,516
2024-07-04,RELATED_VIDEO,40,253
2024-07-04,YT_OTHER_PAGE,22,148
2024-07-04,EXT_URL,52,90
2024-07-05,NO_LINK_OTHER,13,47
2024-07-05,SUBSCRIBER,14,120
2024-07-05,YT_CHANNEL,1,0
2024-07-05,YT_SEARCH,132,647
2024-07-05,RELATED_VIDEO,12,108
2024-07-05,YT_OTHER_PAGE,24,62
2024-07-05,EXT_URL,23,58
2024-07-06,NO_LINK_OTHER,8,22
2024-07-06,SUBSCRIBER,16,48
2024-07-06,YT_SEARCH,104,364
2024-07-06,RELATED_VIDEO,27,128
2024-07-06,YT_OTHER_PAGE,22,183
2024-07-06,EXT_URL,49,214
2024-07-07,NO_LINK_OTHER,11,41
2024-07-07,SUBSCRIBER,18,63
2024-07-07,YT_CHANNEL,1,0
2024-07-07,YT_SEARCH,133,541
2024-07-07,RELATED_VIDEO,30,191
2024-07-07,YT_OTHER_PAGE,13,89
2024-07-07,EXT_URL,34,171
2024-07-07,PLAYLIST,1,1
2024-07-08,NO_LINK_OTHER,18,175
2024-07-08,SUBSCRIBER,22,111
2024-07-08,YT_CHANNEL,1,9
2024-07-08,YT_SEARCH,170,764
2024-07-08,RELATED_VIDEO,48,352
2024-07-08,YT_OTHER_PAGE,19,120
2024-07-08,EXT_URL,45,75
2024-07-08,END_SCREEN,2,0
2024-07-09,NO_LINK_OTHER,15,41
2024-07-09,SUBSCRIBER,14,79
2024-07-09,YT_CHANNEL,2,0
2024-07-09,YT_SEARCH,151,706
2024-07-09,RELATED_VIDEO,35,196
2024-07-09,YT_OTHER_PAGE,21,110
2024-07-09,EXT_URL,62,208
2024-07-10,NO_LINK_OTHER,22,29
2024-07-10,SUBSCRIBER,20,74
2024-07-10,YT_CHANNEL,3,11
2024-07-10,YT_SEARCH,127,476
2024-07-10,RELATED_VIDEO,39,103
2024-07-10,YT_OTHER_PAGE,13,23
2024-07-10,EXT_URL,46,143
2024-07-11,NO_LINK_OTHER,16,59
2024-07-11,SUBSCRIBER,21,108
2024-07-11,YT_SEARCH,133,500
2024-07-11,RELATED_VIDEO,37,216
2024-07-11,YT_OTHER_PAGE,16,57
2024-07-11,EXT_URL,46,102
2024-07-11,PLAYLIST,1,0
2024-07-12,NO_LINK_OTHER,16,39
2024-07-12,SUBSCRIBER,20,83
2024-07-12,YT_CHANNEL,1,0
2024-07-12,YT_SEARCH,128,610
2024-07-12,RELATED_VIDEO,19,83
2024-07-12,YT_OTHER_PAGE,11,48
2024-07-12,EXT_URL,43,108
2024-07-12,PLAYLIST,1,7
2024-07-12,END_SCREEN,1,22
2024-07-13,NO_LINK_OTHER,16,73
2024-07-13,SUBSCRIBER,19,38
2024-07-13,YT_CHANNEL,2,1
2024-07-13,YT_SEARCH,99,359
2024-07-13,RELATED_VIDEO,19,231
2024-07-13,YT_OTHER_PAGE,14,72
2024-07-13,EXT_URL,47,138
2024-07-14,NO_LINK_OTHER,12,43
2024-07-14,SUBSCRIBER,10,14
2024-07-14,YT_SEARCH,119,357
2024-07-14,RELATED_VIDEO,18,29
2024-07-14,YT_OTHER_PAGE,9,32
2024-07-14,EXT_URL,37,83
2024-07-14,PLAYLIST,2,2
2024-07-15,NO_LINK_OTHER,15,63
2024-07-15,SUBSCRIBER,15,96
2024-07-15,YT_CHANNEL,1,0
2024-07-15,YT_SEARCH,149,565
2024-07-15,RELATED_VIDEO,43,195
2024-07-15,YT_OTHER_PAGE,20,96
2024-07-15,EXT_URL,40,68
2024-07-16,NO_LINK_OTHER,31,218
2024-07-16,SUBSCRIBER,20,80
2024-07-16,YT_SEARCH,127,517
2024-07-16,RELATED_VIDEO,18,152
2024-07-16,YT_OTHER_PAGE,22,147
2024-07-16,EXT_URL,46,186
2024-07-16,PLAYLIST,1,0
2024-07-17,NO_LINK_OTHER,11,15
2024-07-17,SUBSCRIBER,24,95
2024-07-17,YT_SEARCH,152,768
2024-07-17,RELATED_VIDEO,28,156
2024-07-17,YT_OTHER_PAGE,13,53
2024-07-17,EXT_URL,44,68
2024-07-17,PLAYLIST,1,0
2024-07-17,END_SCREEN,1,0
2024-07-18,NO_LINK_OTHER,12,59
2024-07-18,SUBSCRIBER,9,26
2024-07-18,YT_CHANNEL,2,2
2024-07-18,YT_SEARCH,148,700
2024-07-18,RELATED_VIDEO,25,144
2024-07-18,YT_OTHER_PAGE,23,125
2024-07-18,EXT_URL,54,168
2024-07-18,PLAYLIST,1,3
2024-07-19,NO_LINK_OTHER,7,20
2024-07-19,SUBSCRIBER,17,138
2024-07-19,YT_CHANNEL,1,1
2024-07-19,YT_SEARCH,151,520
2024-07-19,RELATED_VIDEO,15,130
2024-07-19,YT_OTHER_PAGE,10,12
2024-07-19,EXT_URL,43,102
2024-07-19,PLAYLIST,2,0
2024-07-20,NO_LINK_OTHER,7,31
2024-07-20,SUBSCRIBER,8,22
2024-07-20,YT_SEARCH,63,238
2024-07-20,RELATED_VIDEO,4,56
2024-07-20,YT_OTHER_PAGE,11,54
2024-07-20,EXT_URL,39,146
2024-07-21,NO_LINK_OTHER,10,99
2024-07-21,SUBSCRIBER,12,50
2024-07-21,YT_SEARCH,82,371
2024-07-21,RELATED_VIDEO,19,90
2024-07-21,YT_OTHER_PAGE,14,105
2024-07-21,EXT_URL,44,42
2024-07-22,NO_LINK_OTHER,20,116
2024-07-22,SUBSCRIBER,19,91
